Query ID,Winner,BM25_nDCG@10,Dense_nDCG@10,Hybrid_RRF_nDCG@10,Hybrid_Rerank_nDCG@10
test_query317,Dense,0.7116179486056782,0.793584067764911,0.7846170207230129,0.6431211415940209
test_query318,BM25,1.0,1.0,1.0,1.0
test_query319,Hybrid + Rerank,0.6145870006788592,0.5648901044069581,0.6969179698201173,0.7951657524814092
test_query320,Dense,0.9363792118010483,1.0,0.9363792118010483,0.9052116356304493
test_query321,BM25,0.4736695902179647,0.3398414932237254,0.41388361500911724,0.43780685607566444
test_query322,BM25,1.0,1.0,1.0,1.0
test_query323,Hybrid + Rerank,0.539987338899539,0.34051969290975714,0.539987338899539,0.5964984284535195
test_query324,Dense,0.26462022272743835,0.3372080579682881,0.2685529228900211,0.25284102718517737
test_query325,BM25,1.0,1.0,1.0,1.0
test_query326,Hybrid + Rerank,0.45166722277552973,0.33480714634441017,0.44510108735750953,0.5263304097820353
test_query327,Hybrid (RRF),0.8482378089219645,0.8553475075669357,0.9363792118010483,0.933745776545611
test_query328,Dense,0.11004588314904008,0.8200685179888283,0.28952298823485745,0.22009176629808017
test_query329,Hybrid (RRF),0.7529694065526482,0.7411902110103873,0.7877736340270854,0.42566281055137817
test_query330,Hybrid (RRF),0.7289115290270202,0.5271064966405455,0.866947989864271,0.7289115290270202
test_query331,Hybrid + Rerank,0.7917267193679839,0.4922818839877925,0.8899541168509599,0.9216017310213247
test_query332,Hybrid (RRF),0.0,0.3589542101716347,0.4690000933206748,0.43231813227099475
test_query333,BM25,0.933745776545611,0.6870165078530993,0.9305687780632227,0.6851198693323691
test_query334,BM25,1.0,0.7859162856301584,1.0,1.0
test_query335,BM25,1.0,0.9363792118010483,0.9363792118010483,1.0
test_query336,BM25,1.0,0.9266360779006401,1.0,1.0
test_query337,Hybrid + Rerank,0.5621931439243354,0.7720617383222417,0.6156886473955918,1.0
test_query338,Dense,0.7467045958894682,0.9363792118010483,0.7909506325094737,0.7453016244178956
test_query339,Dense,0.21726071285222986,0.8643145546088337,0.6722390270733757,0.8521705090845474
test_query340,Dense,0.627507133061656,1.0,0.8643145546088337,0.7967610662472993
test_query341,BM25,1.0,0.6651928536555899,0.8553475075669357,0.5365535816822092
test_query342,Hybrid (RRF),0.4327725091963492,0.5431008121547419,0.5676818677290053,0.38148029915855786
test_query343,Dense,0.5517854393872873,0.7162874455029682,0.7065836017263629,0.47674870152787435
test_query344,BM25,0.8454256604216017,0.762416491594312,0.8454256604216017,0.7877736340270854
test_query345,Hybrid (RRF),0.48153499054313026,0.456899187845258,0.5271064966405455,0.5264282969545138
test_query346,Dense,0.5309999066793252,1.0,1.0,1.0
test_query347,BM25,0.48964844873235525,0.24703059344735182,0.33788625765431984,0.48964844873235525
test_query348,Hybrid + Rerank,0.42838543210841196,0.43735247915031,0.42520843362602373,0.4440973278132557
test_query349,Dense,0.7975167679274937,0.9363792118010483,0.866947989864271,0.8611375561264454
test_query350,BM25,1.0,1.0,1.0,1.0
test_query351,BM25,1.0,1.0,1.0,1.0
test_query352,BM25,0.7093753650484099,0.5184650094568697,0.532877640254568,0.6785038377365556
test_query353,BM25,1.0,0.6300426811446146,0.7264127302306637,0.727329844310522
test_query354,BM25,1.0,0.693761356516045,1.0,0.933745776545611
test_query355,BM25,1.0,0.9363792118010483,0.9363792118010483,1.0
test_query356,Hybrid + Rerank,0.7885497208855957,0.7967610662472993,0.8389574121760602,1.0
test_query357,BM25,0.7034066032439746,0.6461194268314837,0.6929852696575347,0.6547216238913564
test_query358,Hybrid + Rerank,0.32542886242602714,0.22212782793993274,0.3282410109263901,0.34181895781690264
test_query359,Dense,0.6500332220485792,1.0,0.9363792118010483,0.9363792118010483
test_query360,BM25,1.0,0.9266360779006401,1.0,0.9216017310213247
test_query361,Dense,0.7917267193679839,0.7975167679274937,0.7753366239771086,0.7909506325094737
test_query362,BM25,1.0,1.0,1.0,1.0
test_query363,Dense,0.7859162856301584,1.0,1.0,0.8482378089219645
test_query364,Hybrid (RRF),0.9305687780632227,0.7125523635307982,1.0,1.0
test_query365,Hybrid + Rerank,0.605504765619221,0.5637884576902256,0.6083169141195838,0.642186726668901
test_query366,Hybrid + Rerank,0.914856882358379,0.7885497208855957,0.8701249883466593,0.9363792118010483
test_query367,BM25,1.0,1.0,1.0,0.8611375561264454
test_query368,BM25,0.9266360779006401,0.9052116356304493,0.8630152897016883,0.9266360779006401
test_query369,BM25,1.0,0.866947989864271,1.0,0.8701249883466593
test_query370,Hybrid (RRF),0.7975167679274937,0.5645441593704201,0.8389574121760602,0.6442227883107535
test_query371,Hybrid (RRF),0.4818809355796682,0.46785915648013904,0.4825387500873843,0.4230293752959408
test_query372,BM25,1.0,0.4631896595828492,0.9216017310213247,0.7695261902392829
test_query373,BM25,1.0,1.0,1.0,1.0
test_query374,Hybrid + Rerank,0.3381686774636725,0.45841207143847534,0.39486008436280445,0.5481540639795447
test_query375,Dense,0.727329844310522,0.9363792118010483,0.7909506325094737,0.6987957033953602
test_query376,Hybrid + Rerank,0.8643145546088337,0.8553475075669357,0.9363792118010483,1.0
test_query377,Hybrid (RRF),0.3764459522792426,0.22400556151517553,0.6188656458779801,0.46692474155501895
test_query378,BM25,1.0,1.0,1.0,1.0
test_query379,Dense,0.7655934900767002,0.933745776545611,0.866947989864271,0.9266360779006401
test_query380,Dense,0.9266360779006401,1.0,0.9266360779006401,1.0
test_query381,Hybrid (RRF),0.793584067764911,0.6594803070902429,0.8482378089219645,0.6405914129030109
test_query382,Hybrid (RRF),0.3706355185414171,0.44270017573363163,0.5305455297539706,0.4736695902179647
test_query383,Hybrid + Rerank,0.4642913062995817,0.5933607200949346,0.5548010254700116,0.6216966993238303
test_query384,BM25,0.6683063269107928,0.5734923014668308,0.5522654773870531,0.42836504693009625
test_query385,Dense,0.4690000933206748,0.7034066032439746,0.5473983622993502,0.7007731679885374
test_query386,BM25,1.0,0.7034066032439746,0.9266360779006401,1.0
test_query387,BM25,1.0,1.0,1.0,1.0
test_query388,Hybrid + Rerank,0.24936270394794902,0.15457433957839825,0.23177307466786254,0.28323251649726616
test_query389,Hybrid + Rerank,0.3589542101716347,0.7788065869851872,0.636658712740428,0.8899541168509599
test_query390,Dense,0.9363792118010483,1.0,1.0,1.0
test_query391,BM25,1.0,0.715550648768261,0.84860265890399,0.841492960259019
test_query392,BM25,1.0,1.0,1.0,1.0
test_query393,BM25,1.0,0.866947989864271,1.0,1.0
test_query394,BM25,0.7951657524814092,0.6235744328990731,0.7289115290270202,0.7312625444731047
test_query395,BM25,1.0,1.0,1.0,1.0
test_query396,Hybrid + Rerank,0.43545584062957987,0.44510108735750953,0.4419240888751214,0.5404673768993046
test_query397,Dense,0.6020521034564038,0.9363792118010483,0.9363792118010483,0.7215194105726964
test_query398,BM25,1.0,1.0,1.0,1.0
test_query399,BM25,1.0,1.0,1.0,1.0
test_query400,Dense,0.7183627972686238,1.0,0.8643145546088337,1.0
test_query401,Dense,0.6141069626790936,1.0,0.9363792118010483,1.0
test_query402,Hybrid + Rerank,0.0,0.40853591842579556,0.3882251478215036,0.4412851793128928
test_query403,Dense,0.7065443116025598,0.8611375561264454,0.7136540102475308,0.835780413693672
test_query404,BM25,0.6555476069276601,0.4092727151605027,0.4634464183177906,0.521098444712307
test_query405,Hybrid (RRF),0.5365535816822092,0.5965377185773229,0.7877736340270854,0.7093753650484099
test_query406,BM25,1.0,0.6879509227782195,0.9363792118010483,1.0
test_query407,Dense,0.33480714634441017,0.45447937127589266,0.4066392799050653,0.41320541532308547
test_query408,BM25,1.0,0.8701249883466593,0.8701249883466593,0.933745776545611
test_query409,Dense,0.6172839611614819,1.0,0.9363792118010483,0.727329844310522
test_query410,Hybrid (RRF),0.8603818544462509,0.933745776545611,1.0,1.0
test_query411,Hybrid (RRF),0.78180487222265,0.8701249883466593,0.9305687780632227,0.9266360779006401
test_query412,Dense,0.6168295842361274,1.0,1.0,1.0
test_query413,Dense,0.9363792118010483,1.0,0.9363792118010483,1.0
test_query414,Hybrid + Rerank,0.06362078819895171,0.23047380976071707,0.1884441521277154,0.30523488393970116
test_query415,Dense,0.11004588314904008,0.8364586133797037,0.6594803070902429,0.7312625444731047
test_query416,Dense,0.8701249883466593,1.0,1.0,0.9305687780632227
test_query417,Dense,0.7975167679274937,1.0,0.9305687780632227,0.9363792118010483
test_query418,Dense,0.6530488081313035,1.0,1.0,1.0
test_query419,Hybrid (RRF),0.5357086937004182,0.7917267193679839,0.9363792118010483,0.3316936730892071
test_query420,BM25,1.0,1.0,1.0,0.8521705090845474
test_query421,BM25,0.800693766409882,0.4368897419958061,0.5670429581667766,0.6468562235661909
test_query422,Dense,0.4936790360674166,0.8364586133797037,0.6325414799409712,0.557780405761987
test_query423,BM25,1.0,1.0,1.0,1.0
test_query424,Hybrid (RRF),0.800693766409882,0.7819835854675755,1.0,0.7948833326720564
test_query425,BM25,0.9052116356304493,0.6621137423456802,0.7753366239771086,0.8553475075669357
test_query426,Hybrid (RRF),0.772837825180752,0.7909506325094737,0.866947989864271,0.7948833326720564
test_query427,BM25,0.5423247252962317,0.3882251478215036,0.5302442049991305,0.40741536676357565
test_query428,BM25,0.8701249883466593,0.5653701424067237,0.684383072597662,0.6090726157997783
test_query429,Hybrid (RRF),0.9216017310213247,0.866947989864271,0.9305687780632227,0.7695261902392829
test_query430,Dense,0.8454256604216017,1.0,0.9305687780632227,0.9363792118010483
test_query431,BM25,0.3589542101716347,0.28952298823485745,0.3589542101716347,0.2934556883974402
test_query432,Dense,0.6325414799409712,0.800693766409882,0.7222954974312066,0.6489315753318465
test_query433,Hybrid (RRF),0.5672274908036508,0.6177639991612475,0.9266360779006401,0.7788065869851872
test_query434,Dense,0.0,0.9305687780632227,0.45449827622138,0.800693766409882
test_query435,Hybrid (RRF),0.6871952210980248,0.6090726157997783,0.693761356516045,0.5135081645717171
test_query436,BM25,0.8572048559638628,0.6332196796270029,0.715550648768261,0.7967610662472993
test_query437,Dense,0.6168295842361274,1.0,0.9363792118010483,1.0
test_query438,Hybrid + Rerank,0.5645252544249327,0.627507133061656,0.70844095012329,0.741670249010153
test_query439,BM25,1.0,1.0,1.0,1.0
test_query440,Hybrid + Rerank,0.826813366651774,0.7819835854675755,0.826813366651774,0.8512360941594274
test_query441,BM25,1.0,0.9216017310213247,1.0,1.0
test_query442,Hybrid (RRF),0.933745776545611,0.7917267193679839,0.9363792118010483,0.8630152897016883
test_query443,Hybrid (RRF),0.8454256604216017,0.606439180544341,0.857980942822373,0.6848374495230163
test_query444,Dense,0.6410457898283652,1.0,1.0,1.0
test_query445,BM25,1.0,0.9305687780632227,1.0,0.7136540102475308
test_query446,BM25,1.0,1.0,1.0,1.0
test_query447,Hybrid (RRF),0.914856882358379,0.9266360779006401,1.0,1.0
test_query448,BM25,1.0,1.0,1.0,1.0
test_query449,BM25,1.0,0.9052116356304493,1.0,1.0
test_query450,Dense,0.8701249883466593,1.0,1.0,0.9363792118010483
test_query451,Dense,0.4042383682811874,0.8553475075669357,0.5658245193320782,0.5618918191694954
test_query452,Dense,0.7183424120903081,0.7917063341896681,0.7215194105726964,0.6726934039987301
test_query453,Hybrid + Rerank,0.45184593602045525,0.4368897419958061,0.44510108735750953,0.5483327772244702
test_query454,Hybrid (RRF),0.9216017310213247,0.866947989864271,0.9266360779006401,0.7682269253321375
test_query455,Hybrid (RRF),0.933745776545611,0.933745776545611,1.0,0.9305687780632227
test_query456,Hybrid + Rerank,0.5483327772244702,0.5415879285615245,0.6243301345792677,0.6267310462031457
test_query457,Hybrid + Rerank,0.8115558478722846,0.7600791051976192,0.8236998933965709,0.8899541168509599
test_query458,Hybrid + Rerank,0.7538142945344393,0.7385567757549499,0.7381919257729245,0.841492960259019
test_query459,Dense,0.3882047626431879,0.6136525857537393,0.4105719800676481,0.5483327772244702
test_query460,Dense,0.933745776545611,1.0,1.0,1.0
test_query461,Dense,0.8200685179888283,1.0,0.8482378089219645,0.8701249883466593
test_query462,BM25,1.0,0.800693766409882,0.8701249883466593,1.0
test_query463,Dense,0.677273373952691,1.0,1.0,0.7312625444731047
test_query464,Hybrid (RRF),0.43042149375026456,0.4228506620510153,0.46158906992086357,0.45841207143847534
test_query465,Hybrid (RRF),0.77523873680463,0.8521705090845474,1.0,1.0
test_query466,Hybrid (RRF),0.8643145546088337,0.7104770117651426,1.0,0.7799082337019199
test_query467,BM25,1.0,0.772837825180752,1.0,1.0
test_query468,BM25,1.0,0.7778721720600673,0.8630152897016883,0.8165901947515999
test_query469,Dense,0.5494344239412028,0.9363792118010483,0.8521705090845474,0.7479350596733328
test_query470,Dense,0.22466337602289155,0.7136540102475308,0.7104770117651426,0.6500332220485792
test_query471,BM25,0.7026305163854645,0.44773452261294694,0.7026305163854645,0.5548989126424904
test_query472,Dense,0.933745776545611,1.0,1.0,1.0
test_query473,BM25,1.0,1.0,1.0,1.0
test_query474,Dense,0.800693766409882,0.9363792118010483,0.933745776545611,0.933745776545611
test_query475,Hybrid + Rerank,0.40346228142267715,0.41320541532308547,0.33798414482679834,0.44773452261294694
test_query476,BM25,1.0,1.0,1.0,1.0
test_query477,BM25,0.4729327934832575,0.13886244387355454,0.2863459897524692,0.41528076708874123
test_query478,Dense,0.5988751049740155,0.7909506325094737,0.6117952373568122,0.7655934900767002
test_query479,BM25,1.0,0.6274092458891772,0.9305687780632227,0.866947989864271
test_query480,Hybrid (RRF),0.22009176629808017,0.7967610662472993,0.866947989864271,0.2984900352767555
test_query481,Hybrid (RRF),0.9363792118010483,0.8701249883466593,1.0,1.0
test_query482,Hybrid + Rerank,0.3686580539482399,0.5423247252962317,0.45484422125791796,0.5455017237786198
test_query483,Dense,0.22009176629808017,0.6898286563534621,0.30523488393970116,0.28371255449703187
test_query484,Hybrid (RRF),0.7967610662472993,0.6325414799409712,1.0,1.0
test_query485,Hybrid (RRF),0.7788065869851872,0.7788065869851872,0.9363792118010483,0.8200685179888283
test_query486,BM25,0.40995091484653445,0.40853591842579556,0.3589542101716347,0.28371255449703187
test_query487,BM25,1.0,1.0,1.0,1.0
test_query488,Hybrid (RRF),0.7007731679885374,0.6898286563534621,0.70844095012329,0.5415879285615245
test_query489,Hybrid + Rerank,0.5587148206871071,0.6851198693323691,0.6004311286161025,0.7015099647232446
test_query490,BM25,0.25469837558210445,0.25469837558210445,0.1681522864689108,0.21819512777734998
test_query491,Hybrid + Rerank,0.4690000933206748,0.7007731679885374,0.5473983622993502,0.7222954974312066
test_query492,BM25,1.0,0.44173955623824723,1.0,0.9363792118010483
test_query493,Dense,0.4440973278132557,0.8701249883466593,0.4818998405251556,0.8701249883466593
test_query494,BM25,0.7951657524814092,0.3282410109263901,0.4230293752959408,0.3686580539482399
test_query495,Hybrid + Rerank,0.36288691033421744,0.32149616226344435,0.36288691033421744,0.5795003533950692
test_query496,Dense,0.8899541168509599,0.9305687780632227,0.8899541168509599,0.914856882358379
test_query497,BM25,1.0,1.0,1.0,1.0
test_query498,Dense,0.7280855459907165,1.0,0.933745776545611,0.84860265890399
test_query499,Hybrid (RRF),0.7967610662472993,0.866947989864271,1.0,0.9305687780632227
test_query500,Hybrid (RRF),0.8630152897016883,0.9363792118010483,1.0,0.9363792118010483
test_query501,Dense,0.7534494445524138,0.8643145546088337,0.835780413693672,0.8603818544462509
test_query502,Hybrid + Rerank,0.7125523635307982,0.696162268139923,0.7125523635307982,0.8553475075669357
test_query503,Dense,0.33013764944712026,0.6172839611614819,0.5619107241149828,0.5548989126424904
test_query504,Hybrid + Rerank,0.800693766409882,0.914856882358379,0.914856882358379,0.9363792118010483
test_query505,Hybrid + Rerank,0.5321408435198608,0.6331992944486872,0.5606114592078373,0.6363762929310753
test_query506,Hybrid (RRF),0.6235744328990731,0.6078421520159135,0.6325414799409712,0.627507133061656
test_query507,BM25,1.0,1.0,1.0,1.0
test_query508,Dense,0.55206785919664,0.914856882358379,0.7280855459907165,0.6969383549984332
test_query509,BM25,0.3570764765963919,0.23944085680261515,0.28088150105118154,0.23177307466786254
test_query510,Dense,0.9266360779006401,1.0,1.0,1.0
test_query511,Hybrid (RRF),0.8643145546088337,0.78180487222265,0.914856882358379,0.914856882358379
test_query512,Hybrid + Rerank,0.4818998405251556,0.44773452261294694,0.5572998242663684,0.7133080652109929
test_query513,BM25,1.0,1.0,1.0,1.0
test_query514,Hybrid + Rerank,0.39215784798408637,0.3706355185414171,0.4393885407921626,0.44270017573363163
test_query515,Hybrid (RRF),0.7065836017263629,0.6867151830982591,0.7967610662472993,0.6020521034564038
test_query516,Dense,0.800693766409882,1.0,1.0,1.0
test_query517,BM25,1.0,1.0,1.0,1.0
test_query518,BM25,0.5333576782543337,0.4228506620510153,0.5053603444371989,0.47682620352203725
test_query519,BM25,1.0,1.0,1.0,1.0
test_query520,Dense,0.23365080824310533,0.5637884576902256,0.43735247915031,0.3589542101716347
test_query521,Dense,0.866947989864271,1.0,1.0,1.0
test_query522,Dense,0.7034066032439746,1.0,0.9266360779006401,0.914856882358379
test_query523,Dense,0.8454256604216017,0.9216017310213247,0.857980942822373,0.7967610662472993
test_query524,Hybrid (RRF),0.727329844310522,0.6848374495230163,0.7605591431973849,0.6969383549984332
test_query525,BM25,1.0,0.4440973278132557,0.7702043899253147,0.4825387500873843
test_query526,BM25,0.7510916729774053,0.15850703974098102,0.3633412872595719,0.21819512777734998
test_query527,Hybrid + Rerank,0.8205228949141826,0.6216966993238303,0.804810999209339,0.8630152897016883
test_query528,BM25,1.0,1.0,1.0,1.0
test_query529,BM25,1.0,0.6804503724350792,0.9363792118010483,1.0
test_query530,BM25,1.0,0.914856882358379,1.0,0.9363792118010483
test_query531,Dense,0.07336392209936005,0.7471589728148227,0.3971921948634016,0.3882251478215036
test_query532,Dense,0.33013764944712026,0.8521705090845474,0.513528549750033,0.6780494608112012
test_query533,Dense,0.3187939258847263,0.47674870152787435,0.31833954895937183,0.23365080824310533
